date_from,date_to,tier,map,legend,abi_1,abi_2,charm_1,charm_2,match_count,win_count
2023-11-05,2023-11-12,diamond2,4008,121,3,5,6,3,1,0
2023-11-05,2023-11-12,diamond2,4007,121,3,5,6,3,1,1
2023-11-05,2023-11-12,diamond2,4009,121,4,1,2,3,1,1
2023-11-05,2023-11-12,diamond2,4009,121,4,1,2,6,1,0
2023-11-05,2023-11-12,diamond2,4006,121,4,1,3,5,3,1
2023-11-05,2023-11-12,diamond2,4003,121,4,1,3,5,4,3
2023-11-05,2023-11-12,diamond2,4007,121,4,1,3,5,2,0
2023-11-05,2023-11-12,diamond2,4008,121,4,1,3,5,2,1
2023-11-05,2023-11-12,diamond2,4009,121,4,1,3,5,2,1
2023-11-05,2023-11-12,diamond2,4008,121,4,2,2,3,1,0
2023-11-05,2023-11-12,diamond2,4005,121,4,2,3,1,1,1
2023-11-05,2023-11-12,diamond2,4007,121,4,2,5,3,1,1
2023-11-05,2023-11-12,diamond2,4006,121,4,5,2,4,1,1
2023-11-05,2023-11-12,diamond2,4008,121,4,5,2,4,1,0
2023-11-05,2023-11-12,diamond2,4007,121,4,5,4,2,1,0
2023-11-05,2023-11-12,diamond2,4008,121,4,5,5,3,1,1
2023-11-05,2023-11-12,diamond2,4008,121,4,5,6,4,1,1
2023-11-05,2023-11-12,diamond2,4009,121,4,5,6,4,1,1
2023-11-05,2023-11-12,diamond2,4008,121,5,1,1,3,1,0
2023-11-05,2023-11-12,diamond2,4009,121,5,1,1,3,1,1
2023-11-05,2023-11-12,diamond2,4008,121,5,1,2,4,3,1
2023-11-05,2023-11-12,diamond2,4006,121,5,1,2,4,2,0
2023-11-05,2023-11-12,diamond2,4007,121,5,1,2,4,2,1
2023-11-05,2023-11-12,diamond2,4005,121,5,1,2,4,3,3
2023-11-05,2023-11-12,diamond2,4003,121,5,1,2,4,4,0
2023-11-05,2023-11-12,diamond2,4009,121,5,1,2,4,11,3
2023-11-05,2023-11-12,diamond2,4009,121,5,1,4,3,1,1
2023-11-05,2023-11-12,diamond2,4008,121,5,2,4,5,1,1
2023-11-05,2023-11-12,diamond2,4008,121,5,3,2,3,1,1
2023-11-05,2023-11-12,diamond2,4008,121,5,3,4,6,1,0
2023-11-05,2023-11-12,diamond2,4005,121,5,3,4,6,2,2
2023-11-05,2023-11-12,diamond2,4006,121,5,3,4,6,2,1
2023-11-05,2023-11-12,diamond2,4003,121,5,3,4,6,3,1
2023-11-05,2023-11-12,diamond2,4007,121,5,3,4,6,1,1
2023-11-05,2023-11-12,diamond2,4008,121,5,3,5,4,1,1
2023-11-05,2023-11-12,diamond2,4009,121,5,4,2,3,3,1
2023-11-05,2023-11-12,diamond2,4007,121,5,4,2,3,1,1
2023-11-05,2023-11-12,diamond2,4005,121,5,4,2,3,2,1
2023-11-05,2023-11-12,diamond2,4008,121,5,4,2,3,1,1
2023-11-05,2023-11-12,diamond2,4003,121,5,4,2,3,1,1
2023-11-05,2023-11-12,diamond2,4008,121,5,4,2,4,1,0
2023-11-05,2023-11-12,diamond2,4003,121,5,4,2,4,1,1
2023-11-05,2023-11-12,diamond2,4006,121,5,4,3,4,1,1
2023-11-05,2023-11-12,diamond2,4003,121,5,4,3,4,1,1
2023-11-05,2023-11-12,diamond2,4009,121,5,4,3,4,1,0
2023-11-05,2023-11-12,diamond2,4008,121,5,4,3,5,1,0
2023-11-05,2023-11-12,diamond2,4003,121,5,4,4,1,1,1
2023-11-05,2023-11-12,diamond2,4008,121,5,4,4,1,1,1
2023-11-05,2023-11-12,diamond2,4007,121,5,4,4,3,1,0
2023-11-05,2023-11-12,diamond2,4003,121,5,4,4,3,1,0
2023-11-05,2023-11-12,diamond2,4005,122,1,2,1,4,1,1
2023-11-05,2023-11-12,diamond2,4008,122,1,2,1,6,1,0
2023-11-05,2023-11-12,diamond2,4003,122,1,2,2,1,1,1
2023-11-05,2023-11-12,diamond2,4009,122,1,2,2,1,1,0
2023-11-05,2023-11-12,diamond2,4006,122,1,2,2,1,2,2
2023-11-05,2023-11-12,diamond2,4005,122,1,2,5,2,3,1
2023-11-05,2023-11-12,diamond2,4003,122,1,2,5,2,3,0
2023-11-05,2023-11-12,diamond2,4006,122,1,2,5,2,1,0
2023-11-05,2023-11-12,diamond2,4007,122,1,2,5,2,3,3
2023-11-05,2023-11-12,diamond2,4008,122,1,2,5,2,1,1
2023-11-05,2023-11-12,diamond2,4003,122,1,3,1,4,2,2
2023-11-05,2023-11-12,diamond2,4006,122,1,3,1,4,2,2
2023-11-05,2023-11-12,diamond2,4005,122,1,3,1,4,2,1
2023-11-05,2023-11-12,diamond2,4003,122,1,3,2,4,1,1
2023-11-05,2023-11-12,diamond2,4003,122,1,5,1,4,1,1
2023-11-05,2023-11-12,diamond2,4008,122,1,5,1,5,1,0
2023-11-05,2023-11-12,diamond2,4009,122,1,5,2,1,1,1
2023-11-05,2023-11-12,diamond2,4008,122,1,5,2,3,1,1
2023-11-05,2023-11-12,diamond2,4008,122,1,5,2,5,1,0
2023-11-05,2023-11-12,diamond2,4009,122,1,5,2,5,1,0
2023-11-05,2023-11-12,diamond2,4005,122,1,5,3,2,1,0
2023-11-05,2023-11-12,diamond2,4007,122,1,5,3,2,1,0
2023-11-05,2023-11-12,diamond2,4009,122,1,5,3,2,2,1
2023-11-05,2023-11-12,diamond2,4008,122,1,5,3,4,1,0
2023-11-05,2023-11-12,diamond2,4009,122,1,5,3,4,1,1
2023-11-05,2023-11-12,diamond2,4009,122,1,5,4,1,1,0
2023-11-05,2023-11-12,diamond2,4006,122,1,5,5,4,1,1
2023-11-05,2023-11-12,diamond2,4007,122,1,5,5,4,1,1
2023-11-05,2023-11-12,diamond2,4005,122,1,5,5,4,1,0
2023-11-05,2023-11-12,diamond2,4003,122,1,5,5,4,3,1
2023-11-05,2023-11-12,diamond2,4008,122,1,5,5,4,1,0
2023-11-05,2023-11-12,diamond2,4009,122,1,5,5,4,1,1
2023-11-05,2023-11-12,diamond2,4008,122,1,5,6,3,2,1
2023-11-05,2023-11-12,diamond2,4003,122,2,3,2,6,1,0
2023-11-05,2023-11-12,diamond2,4006,122,2,3,3,6,1,1
2023-11-05,2023-11-12,diamond2,4007,122,2,3,3,6,1,1
2023-11-05,2023-11-12,diamond2,4005,122,2,3,3,6,1,0
2023-11-05,2023-11-12,diamond2,4003,122,2,3,6,5,1,0
2023-11-05,2023-11-12,diamond2,4007,122,2,3,6,5,1,1
2023-11-05,2023-11-12,diamond2,4009,122,2,5,1,6,1,1
2023-11-05,2023-11-12,diamond2,4007,122,2,5,2,1,2,1
2023-11-05,2023-11-12,diamond2,4005,122,2,5,2,1,1,0
2023-11-05,2023-11-12,diamond2,4008,122,2,5,2,1,3,2
2023-11-05,2023-11-12,diamond2,4006,122,2,5,2,1,2,1
2023-11-05,2023-11-12,diamond2,4009,122,2,5,2,1,2,1
2023-11-05,2023-11-12,diamond2,4003,122,2,5,2,1,1,1
2023-11-05,2023-11-12,diamond2,4009,122,2,5,2,3,2,0
2023-11-05,2023-11-12,diamond2,4007,122,2,5,2,3,1,0
2023-11-05,2023-11-12,diamond2,4006,122,2,5,2,3,1,0
2023-11-05,2023-11-12,diamond2,4003,122,2,5,2,3,2,1
2023-11-05,2023-11-12,diamond2,4007,122,2,5,2,4,1,1
2023-11-05,2023-11-12,diamond2,4006,122,2,5,3,4,1,0
2023-11-05,2023-11-12,diamond2,4009,122,2,5,3,4,2,1
2023-11-05,2023-11-12,diamond2,4003,122,2,5,3,6,1,1
2023-11-05,2023-11-12,diamond2,4007,122,2,5,3,6,1,0
2023-11-05,2023-11-12,diamond2,4006,122,2,5,3,6,1,0
2023-11-05,2023-11-12,diamond2,4006,122,2,5,4,1,1,1
2023-11-05,2023-11-12,diamond2,4003,122,2,5,4,1,1,0
2023-11-05,2023-11-12,diamond2,4007,122,2,5,4,2,2,1
2023-11-05,2023-11-12,diamond2,4005,122,2,5,4,2,5,5
2023-11-05,2023-11-12,diamond2,4008,122,2,5,4,2,1,1
2023-11-05,2023-11-12,diamond2,4003,122,2,5,4,2,1,1
2023-11-05,2023-11-12,diamond2,4009,122,2,5,5,1,1,1
2023-11-05,2023-11-12,diamond2,4009,122,2,5,5,4,1,0
2023-11-05,2023-11-12,diamond2,4003,122,2,5,5,4,1,1
2023-11-05,2023-11-12,diamond2,4007,122,2,5,5,4,1,0
2023-11-05,2023-11-12,diamond2,4007,122,3,1,1,5,1,0
2023-11-05,2023-11-12,diamond2,4007,122,3,2,2,4,2,1
2023-11-05,2023-11-12,diamond2,4008,122,3,2,2,4,1,1
2023-11-05,2023-11-12,diamond2,4003,122,3,2,2,4,1,1
2023-11-05,2023-11-12,diamond2,4005,122,3,2,4,1,1,1
2023-11-05,2023-11-12,diamond2,4003,122,3,2,4,1,1,1
2023-11-05,2023-11-12,diamond2,4008,122,3,2,4,1,2,0
2023-11-05,2023-11-12,diamond2,4006,122,3,2,5,2,2,1
2023-11-05,2023-11-12,diamond2,4003,122,3,2,5,2,1,0
2023-11-05,2023-11-12,diamond2,4009,122,3,2,5,2,2,1
2023-11-05,2023-11-12,diamond2,4005,122,3,2,5,2,2,0
2023-11-05,2023-11-12,diamond2,4008,122,3,2,5,3,1,1
2023-11-05,2023-11-12,diamond2,4005,122,3,5,5,4,1,1
2023-11-05,2023-11-12,diamond2,4009,122,4,3,4,3,1,1
2023-11-05,2023-11-12,diamond2,4008,122,4,3,4,3,1,1
2023-11-05,2023-11-12,diamond2,4008,122,4,5,2,3,1,1
2023-11-05,2023-11-12,diamond2,4009,122,4,5,2,3,1,1
2023-11-05,2023-11-12,diamond2,4009,122,4,5,3,6,2,2
2023-11-05,2023-11-12,diamond2,4007,122,5,1,4,1,4,2
2023-11-05,2023-11-12,diamond2,4007,122,5,1,6,1,1,0
2023-11-05,2023-11-12,diamond2,4003,122,5,2,1,3,1,0
2023-11-05,2023-11-12,diamond2,4003,122,5,2,1,4,1,0
2023-11-05,2023-11-12,diamond2,4006,122,5,2,1,4,1,1
2023-11-05,2023-11-12,diamond2,4003,122,5,2,1,5,1,1
2023-11-05,2023-11-12,diamond2,4008,122,5,2,1,5,1,0
2023-11-05,2023-11-12,diamond2,4003,122,5,2,2,1,1,0
2023-11-05,2023-11-12,diamond2,4008,122,5,2,2,1,1,1
2023-11-05,2023-11-12,diamond2,4003,122,5,2,2,4,1,0
2023-11-05,2023-11-12,diamond2,4009,122,5,2,2,5,1,0
2023-11-05,2023-11-12,diamond2,4006,122,5,2,2,5,1,0
2023-11-05,2023-11-12,diamond2,4003,122,5,2,2,6,2,1
2023-11-05,2023-11-12,diamond2,4009,122,5,2,3,4,2,0
2023-11-05,2023-11-12,diamond2,4005,122,5,2,3,4,1,1
2023-11-05,2023-11-12,diamond2,4003,122,5,2,3,4,1,1
2023-11-05,2023-11-12,diamond2,4006,122,5,2,3,4,1,1
2023-11-05,2023-11-12,diamond2,4007,122,5,2,3,4,3,2
2023-11-05,2023-11-12,diamond2,4008,122,5,2,3,4,4,3
2023-11-05,2023-11-12,diamond2,4008,122,5,2,4,1,2,1
2023-11-05,2023-11-12,diamond2,4007,122,5,2,4,1,2,1
2023-11-05,2023-11-12,diamond2,4008,122,5,2,4,2,1,1
2023-11-05,2023-11-12,diamond2,4003,122,5,2,5,3,2,0
2023-11-05,2023-11-12,diamond2,4006,122,5,2,5,3,1,1
2023-11-05,2023-11-12,diamond2,4009,122,5,2,5,3,1,0
2023-11-05,2023-11-12,diamond2,4007,122,5,3,1,4,1,1
2023-11-05,2023-11-12,diamond2,4008,122,5,3,1,4,1,1
2023-11-05,2023-11-12,diamond2,4003,122,5,3,3,4,1,0
2023-11-05,2023-11-12,diamond2,4005,122,5,3,4,1,1,1
2023-11-05,2023-11-12,diamond2,4009,122,5,3,4,1,1,1
2023-11-05,2023-11-12,diamond2,4006,122,5,3,4,2,1,1
2023-11-05,2023-11-12,diamond2,4005,123,1,2,2,3,2,1
2023-11-05,2023-11-12,diamond2,4008,123,1,2,2,3,1,1
2023-11-05,2023-11-12,diamond2,4007,123,1,2,2,3,2,0
2023-11-05,2023-11-12,diamond2,4009,123,1,2,2,3,2,1
2023-11-05,2023-11-12,diamond2,4006,123,1,2,2,3,1,0
2023-11-05,2023-11-12,diamond2,4006,123,1,2,3,1,1,0
2023-11-05,2023-11-12,diamond2,4006,123,1,2,3,2,1,1
2023-11-05,2023-11-12,diamond2,4009,123,1,2,3,2,2,1
2023-11-05,2023-11-12,diamond2,4005,123,1,2,3,2,4,3
2023-11-05,2023-11-12,diamond2,4003,123,1,2,3,2,2,2
2023-11-05,2023-11-12,diamond2,4008,123,1,2,3,2,1,0
2023-11-05,2023-11-12,diamond2,4009,123,1,2,4,3,4,1
2023-11-05,2023-11-12,diamond2,4003,123,1,2,4,3,1,1
2023-11-05,2023-11-12,diamond2,4006,123,1,2,4,3,1,1
2023-11-05,2023-11-12,diamond2,4008,123,1,3,2,3,1,1
2023-11-05,2023-11-12,diamond2,4007,123,1,5,3,2,1,1
2023-11-05,2023-11-12,diamond2,4005,123,1,5,3,2,1,1
2023-11-05,2023-11-12,diamond2,4008,123,1,5,3,4,1,1
2023-11-05,2023-11-12,diamond2,4005,123,1,5,6,3,1,1
2023-11-05,2023-11-12,diamond2,4006,123,1,5,6,3,1,0
2023-11-05,2023-11-12,diamond2,4007,123,1,5,6,3,1,0
2023-11-05,2023-11-12,diamond2,4009,123,2,1,3,2,2,0
2023-11-05,2023-11-12,diamond2,4003,123,2,1,3,4,1,0
2023-11-05,2023-11-12,diamond2,4005,123,2,1,3,5,2,2
2023-11-05,2023-11-12,diamond2,4008,123,2,1,5,3,1,0
2023-11-05,2023-11-12,diamond2,4007,123,2,3,2,3,1,0
2023-11-05,2023-11-12,diamond2,4008,123,2,3,2,3,2,2
2023-11-05,2023-11-12,diamond2,4003,123,2,3,2,3,1,1
2023-11-05,2023-11-12,diamond2,4009,123,2,3,2,3,1,0
2023-11-05,2023-11-12,diamond2,4005,123,2,3,2,3,2,1
2023-11-05,2023-11-12,diamond2,4009,123,2,3,3,2,1,1
2023-11-05,2023-11-12,diamond2,4008,123,2,3,3,2,2,0
2023-11-05,2023-11-12,diamond2,4003,123,2,3,6,2,1,0
2023-11-05,2023-11-12,diamond2,4005,123,2,4,3,2,1,0
2023-11-05,2023-11-12,diamond2,4005,123,2,5,1,3,1,1
2023-11-05,2023-11-12,diamond2,4006,123,2,5,2,3,4,3
2023-11-05,2023-11-12,diamond2,4009,123,2,5,2,3,4,1
2023-11-05,2023-11-12,diamond2,4007,123,2,5,2,3,3,3
2023-11-05,2023-11-12,diamond2,4005,123,2,5,2,3,1,1
2023-11-05,2023-11-12,diamond2,4003,123,2,5,2,3,2,1
2023-11-05,2023-11-12,diamond2,4008,123,2,5,2,3,1,1
2023-11-05,2023-11-12,diamond2,4003,123,2,5,2,4,1,0
2023-11-05,2023-11-12,diamond2,4006,123,2,5,3,2,1,1
2023-11-05,2023-11-12,diamond2,4008,123,2,5,3,2,1,0
2023-11-05,2023-11-12,diamond2,4009,123,2,5,3,2,1,1
2023-11-05,2023-11-12,diamond2,4005,123,2,5,3,2,2,1
2023-11-05,2023-11-12,diamond2,4008,123,2,5,3,4,2,1
2023-11-05,2023-11-12,diamond2,4005,123,2,5,3,4,2,2
2023-11-05,2023-11-12,diamond2,4007,123,2,5,3,4,4,4
2023-11-05,2023-11-12,diamond2,4006,123,2,5,3,4,2,1
2023-11-05,2023-11-12,diamond2,4003,123,2,5,3,4,1,1
2023-11-05,2023-11-12,diamond2,4009,123,2,5,3,4,2,1
2023-11-05,2023-11-12,diamond2,4008,123,2,5,5,3,1,1
2023-11-05,2023-11-12,diamond2,4009,123,2,5,5,3,2,2
2023-11-05,2023-11-12,diamond2,4008,123,3,5,2,3,1,1
2023-11-05,2023-11-12,diamond2,4005,123,3,5,2,3,1,1
2023-11-05,2023-11-12,diamond2,4009,123,4,1,1,4,1,0
2023-11-05,2023-11-12,diamond2,4005,123,4,2,3,2,1,0
2023-11-05,2023-11-12,diamond2,4008,123,4,2,3,2,1,0
2023-11-05,2023-11-12,diamond2,4006,123,4,2,3,2,1,0
2023-11-05,2023-11-12,diamond2,4008,123,4,5,3,2,1,0
2023-11-05,2023-11-12,diamond2,4003,123,4,5,4,1,1,1
2023-11-05,2023-11-12,diamond2,4009,123,4,5,4,1,2,1
2023-11-05,2023-11-12,diamond2,4006,123,4,5,5,4,1,1
2023-11-05,2023-11-12,diamond2,4009,123,5,1,2,3,1,1
2023-11-05,2023-11-12,diamond2,4008,123,5,1,2,4,2,1
2023-11-05,2023-11-12,diamond2,4006,123,5,1,4,5,1,0
2023-11-05,2023-11-12,diamond2,4003,123,5,1,4,5,1,0
2023-11-05,2023-11-12,diamond2,4007,123,5,2,2,3,4,1
2023-11-05,2023-11-12,diamond2,4008,123,5,2,2,3,1,1
2023-11-05,2023-11-12,diamond2,4003,123,5,2,2,3,2,1
2023-11-05,2023-11-12,diamond2,4006,123,5,2,2,3,4,3
2023-11-05,2023-11-12,diamond2,4009,123,5,2,2,3,2,0
2023-11-05,2023-11-12,diamond2,4007,123,5,2,2,4,1,1
2023-11-05,2023-11-12,diamond2,4005,123,5,2,3,2,2,1
2023-11-05,2023-11-12,diamond2,4007,123,5,2,3,2,1,1
2023-11-05,2023-11-12,diamond2,4003,123,5,2,3,2,1,0
2023-11-05,2023-11-12,diamond2,4008,123,5,2,3,2,1,1
2023-11-05,2023-11-12,diamond2,4009,123,5,2,3,4,1,0
2023-11-05,2023-11-12,diamond2,4007,123,5,3,3,4,1,0
2023-11-05,2023-11-12,diamond2,4008,123,5,3,3,4,1,1
2023-11-05,2023-11-12,diamond2,4005,123,5,3,3,4,1,1
2023-11-05,2023-11-12,diamond2,4006,123,5,4,2,3,5,1
2023-11-05,2023-11-12,diamond2,4009,123,5,4,2,3,1,1
2023-11-05,2023-11-12,diamond2,4007,123,5,4,2,3,4,2
2023-11-05,2023-11-12,diamond2,4005,123,5,4,2,3,5,3
2023-11-05,2023-11-12,diamond2,4003,123,5,4,2,3,1,1
2023-11-05,2023-11-12,diamond2,4008,123,5,4,2,3,1,1
2023-11-05,2023-11-12,diamond2,4008,123,5,4,4,3,1,1
2023-11-05,2023-11-12,diamond2,4006,123,5,4,5,3,2,0
2023-11-05,2023-11-12,diamond2,4009,123,5,4,5,3,1,0
2023-11-05,2023-11-12,diamond2,4008,123,5,4,6,2,1,1
2023-11-05,2023-11-12,diamond2,4008,124,1,4,2,3,1,0
2023-11-05,2023-11-12,diamond2,4006,124,1,4,2,3,2,1
2023-11-05,2023-11-12,diamond2,4003,124,1,4,2,3,3,2
2023-11-05,2023-11-12,diamond2,4005,124,1,4,2,3,3,1
2023-11-05,2023-11-12,diamond2,4007,124,1,4,2,3,1,0
2023-11-05,2023-11-12,diamond2,4008,124,2,3,2,3,1,1
2023-11-05,2023-11-12,diamond2,4009,124,2,3,2,3,1,0
2023-11-05,2023-11-12,diamond2,4005,124,2,3,3,2,4,2
2023-11-05,2023-11-12,diamond2,4003,124,2,3,3,2,1,0
2023-11-05,2023-11-12,diamond2,4008,124,2,3,3,2,1,0
2023-11-05,2023-11-12,diamond2,4009,124,2,3,3,2,1,1
2023-11-05,2023-11-12,diamond2,4007,124,2,3,3,2,2,0
2023-11-05,2023-11-12,diamond2,4006,124,2,3,3,2,2,2
2023-11-05,2023-11-12,diamond2,4003,124,2,4,2,3,2,2
2023-11-05,2023-11-12,diamond2,4009,124,2,4,2,4,1,1
2023-11-05,2023-11-12,diamond2,4009,124,2,5,6,2,1,1
2023-11-05,2023-11-12,diamond2,4003,124,3,4,2,3,2,1
2023-11-05,2023-11-12,diamond2,4006,124,3,4,2,3,2,1
2023-11-05,2023-11-12,diamond2,4009,124,3,4,2,3,1,0
2023-11-05,2023-11-12,diamond2,4007,124,3,5,2,3,1,0
2023-11-05,2023-11-12,diamond2,4008,124,3,5,2,3,1,0
2023-11-05,2023-11-12,diamond2,4006,124,3,5,3,4,1,1
2023-11-05,2023-11-12,diamond2,4009,124,3,5,3,4,1,1
2023-11-05,2023-11-12,diamond2,4007,124,4,3,2,3,1,1
2023-11-05,2023-11-12,diamond2,4003,124,4,3,2,3,3,0
2023-11-05,2023-11-12,diamond2,4005,124,4,3,3,2,1,1
2023-11-05,2023-11-12,diamond2,4003,124,4,3,5,3,1,1
2023-11-05,2023-11-12,diamond2,4008,124,4,5,2,3,2,1
2023-11-05,2023-11-12,diamond2,4007,124,4,5,3,4,1,1
2023-11-05,2023-11-12,diamond2,4003,125,1,2,1,2,1,1
2023-11-05,2023-11-12,diamond2,4003,125,1,2,1,3,2,1
2023-11-05,2023-11-12,diamond2,4005,125,1,2,1,3,1,0
2023-11-05,2023-11-12,diamond2,4006,125,1,2,1,3,1,1
2023-11-05,2023-11-12,diamond2,4008,125,1,2,1,3,1,1
2023-11-05,2023-11-12,diamond2,4003,125,1,2,1,4,2,1
2023-11-05,2023-11-12,diamond2,4005,125,1,2,1,4,1,1
2023-11-05,2023-11-12,diamond2,4006,125,1,2,1,4,2,1
2023-11-05,2023-11-12,diamond2,4008,125,1,2,1,4,2,2
2023-11-05,2023-11-12,diamond2,4006,125,1,2,2,1,1,1
2023-11-05,2023-11-12,diamond2,4007,125,1,2,2,1,1,1
2023-11-05,2023-11-12,diamond2,4007,125,1,2,2,3,1,1
2023-11-05,2023-11-12,diamond2,4007,125,1,2,2,5,1,0
2023-11-05,2023-11-12,diamond2,4009,125,1,2,3,2,2,0
2023-11-05,2023-11-12,diamond2,4008,125,1,2,3,2,8,4
2023-11-05,2023-11-12,diamond2,4005,125,1,2,3,2,2,0
2023-11-05,2023-11-12,diamond2,4007,125,1,2,3,2,2,1
2023-11-05,2023-11-12,diamond2,4003,125,1,2,3,2,2,1
2023-11-05,2023-11-12,diamond2,4006,125,1,2,3,2,3,0
2023-11-05,2023-11-12,diamond2,4008,125,1,2,4,3,2,2
2023-11-05,2023-11-12,diamond2,4003,125,1,2,4,3,2,1
2023-11-05,2023-11-12,diamond2,4007,125,1,2,4,3,1,0
2023-11-05,2023-11-12,diamond2,4009,125,1,2,5,4,1,0
2023-11-05,2023-11-12,diamond2,4009,125,1,4,2,4,2,2
2023-11-05,2023-11-12,diamond2,4009,125,1,5,1,3,2,2
2023-11-05,2023-11-12,diamond2,4006,125,1,5,1,3,1,1
2023-11-05,2023-11-12,diamond2,4005,125,1,5,1,3,3,2
2023-11-05,2023-11-12,diamond2,4003,125,1,5,2,1,1,0
2023-11-05,2023-11-12,diamond2,4005,125,1,5,2,1,2,1
2023-11-05,2023-11-12,diamond2,4009,125,1,5,2,1,2,1
2023-11-05,2023-11-12,diamond2,4006,125,1,5,2,4,1,0
2023-11-05,2023-11-12,diamond2,4009,125,1,5,2,5,1,1
2023-11-05,2023-11-12,diamond2,4009,125,1,5,2,6,1,0
2023-11-05,2023-11-12,diamond2,4003,125,1,5,2,6,2,2
2023-11-05,2023-11-12,diamond2,4005,125,1,5,2,6,2,2
2023-11-05,2023-11-12,diamond2,4006,125,1,5,2,6,2,1
2023-11-05,2023-11-12,diamond2,4008,125,1,5,2,6,2,1
2023-11-05,2023-11-12,diamond2,4007,125,1,5,2,6,2,1
2023-11-05,2023-11-12,diamond2,4009,125,1,5,3,2,2,2
2023-11-05,2023-11-12,diamond2,4007,125,1,5,3,2,4,2
2023-11-05,2023-11-12,diamond2,4006,125,1,5,3,2,1,0
2023-11-05,2023-11-12,diamond2,4008,125,1,5,3,2,3,3
2023-11-05,2023-11-12,diamond2,4005,125,1,5,3,2,5,2
2023-11-05,2023-11-12,diamond2,4003,125,1,5,3,2,5,3
2023-11-05,2023-11-12,diamond2,4009,125,2,1,1,2,1,0
2023-11-05,2023-11-12,diamond2,4005,125,2,1,1,2,1,0
2023-11-05,2023-11-12,diamond2,4008,125,2,1,1,2,2,2
2023-11-05,2023-11-12,diamond2,4005,125,2,1,2,3,1,0
2023-11-05,2023-11-12,diamond2,4008,125,2,1,2,3,1,1
2023-11-05,2023-11-12,diamond2,4007,125,2,1,2,4,1,0
2023-11-05,2023-11-12,diamond2,4008,125,2,1,2,5,1,1
2023-11-05,2023-11-12,diamond2,4009,125,2,1,3,5,1,1
2023-11-05,2023-11-12,diamond2,4006,125,2,1,3,5,1,0
2023-11-05,2023-11-12,diamond2,4009,125,2,1,3,6,1,1
2023-11-05,2023-11-12,diamond2,4005,125,2,1,5,2,1,0
2023-11-05,2023-11-12,diamond2,4007,125,2,4,3,2,1,0
2023-11-05,2023-11-12,diamond2,4006,125,2,4,3,2,2,1
2023-11-05,2023-11-12,diamond2,4007,125,2,4,4,2,1,0
2023-11-05,2023-11-12,diamond2,4007,125,2,5,1,2,2,0
2023-11-05,2023-11-12,diamond2,4005,125,2,5,2,3,1,0
2023-11-05,2023-11-12,diamond2,4005,125,2,5,2,5,1,1
2023-11-05,2023-11-12,diamond2,4008,125,2,5,2,5,1,0
2023-11-05,2023-11-12,diamond2,4007,125,2,5,3,5,1,1
2023-11-05,2023-11-12,diamond2,4005,125,2,5,3,5,1,0
2023-11-05,2023-11-12,diamond2,4007,125,2,5,4,2,1,0
2023-11-05,2023-11-12,diamond2,4005,125,2,5,4,2,1,1
2023-11-05,2023-11-12,diamond2,4006,125,2,5,4,2,2,1
2023-11-05,2023-11-12,diamond2,4009,125,2,5,4,2,1,0
2023-11-05,2023-11-12,diamond2,4003,125,2,5,4,3,1,1
2023-11-05,2023-11-12,diamond2,4008,125,2,5,4,3,1,1
2023-11-05,2023-11-12,diamond2,4008,125,2,5,4,6,1,1
2023-11-05,2023-11-12,diamond2,4005,125,2,5,5,2,1,1
2023-11-05,2023-11-12,diamond2,4009,125,2,5,5,2,1,1
2023-11-05,2023-11-12,diamond2,4003,125,2,5,5,2,1,1
2023-11-05,2023-11-12,diamond2,4003,125,3,2,1,2,1,0
2023-11-05,2023-11-12,diamond2,4008,125,4,2,2,3,2,1
2023-11-05,2023-11-12,diamond2,4008,125,5,1,2,3,1,1
2023-11-05,2023-11-12,diamond2,4007,125,5,1,2,3,1,1
2023-11-05,2023-11-12,diamond2,4006,125,5,1,2,3,1,1
2023-11-05,2023-11-12,diamond2,4009,125,5,1,4,1,1,0
2023-11-05,2023-11-12,diamond2,4008,125,5,1,4,1,1,0
2023-11-05,2023-11-12,diamond2,4008,125,5,2,1,2,1,1
2023-11-05,2023-11-12,diamond2,4007,125,5,2,1,2,3,1
2023-11-05,2023-11-12,diamond2,4009,125,5,2,1,2,4,2
2023-11-05,2023-11-12,diamond2,4003,125,5,2,1,2,3,2
2023-11-05,2023-11-12,diamond2,4006,125,5,2,1,2,2,1
2023-11-05,2023-11-12,diamond2,4005,125,5,2,1,2,5,3
2023-11-05,2023-11-12,diamond2,4006,125,5,2,1,4,2,1
2023-11-05,2023-11-12,diamond2,4003,125,5,2,1,4,1,1
2023-11-05,2023-11-12,diamond2,4005,125,5,2,1,4,1,0
2023-11-05,2023-11-12,diamond2,4006,125,5,2,2,1,1,0
2023-11-05,2023-11-12,diamond2,4005,125,5,2,2,1,1,0
2023-11-05,2023-11-12,diamond2,4008,125,5,2,2,1,1,1
2023-11-05,2023-11-12,diamond2,4006,125,5,2,2,3,7,4
2023-11-05,2023-11-12,diamond2,4005,125,5,2,2,3,5,4
2023-11-05,2023-11-12,diamond2,4003,125,5,2,2,3,11,4
2023-11-05,2023-11-12,diamond2,4009,125,5,2,2,3,10,3
2023-11-05,2023-11-12,diamond2,4007,125,5,2,2,3,5,0
2023-11-05,2023-11-12,diamond2,4008,125,5,2,2,3,5,4
2023-11-05,2023-11-12,diamond2,4006,125,5,2,2,5,2,0
2023-11-05,2023-11-12,diamond2,4008,125,5,2,2,5,1,0
