date_from,date_to,tier,map,legend,match_count,win_count,win_pct,abi1,abi2,abi3,abi4,abi5,abi0,e_blue,e_pink,e_yellow,e_green,e_red,e_gray
2023-11-05,2023-11-12,gold3,fac,kaiser,1,0,0.0,1,0,0,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold3,night,kaiser,1,1,100.0,1,0,0,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold3,strato,kaiser,1,1,100.0,1,0,0,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold3,strato,kaiser,1,1,100.0,1,0,0,0,1,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold3,sunset,kaiser,1,1,100.0,1,0,0,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold3,sunset,kaiser,1,1,100.0,1,0,0,0,1,0,1,0,0,0,0,1
2023-11-05,2023-11-12,gold3,strato,kaiser,1,1,100.0,1,0,0,0,1,0,1,1,0,0,0,0
2023-11-05,2023-11-12,gold3,noon,kaiser,1,1,100.0,1,0,0,0,1,0,0,1,0,1,0,0
2023-11-05,2023-11-12,gold3,night,kaiser,2,1,50.0,1,0,0,0,1,0,0,1,0,1,0,0
2023-11-05,2023-11-12,gold3,fac,kaiser,1,0,0.0,1,0,0,0,1,0,0,1,0,1,0,0
2023-11-05,2023-11-12,gold3,sunset,kaiser,1,1,100.0,1,0,0,0,1,0,0,1,0,1,0,0
2023-11-05,2023-11-12,gold3,night,kaiser,1,1,100.0,1,0,0,0,1,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold3,proto,kaiser,1,1,100.0,1,0,0,0,1,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold3,sunset,kaiser,1,1,100.0,1,0,0,0,1,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold3,fac,kaiser,2,1,50.0,1,0,0,0,1,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold3,noon,kaiser,1,1,100.0,1,0,0,0,1,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold3,noon,kaiser,3,1,33.33333333333333,1,1,0,0,0,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold3,fac,kaiser,1,0,0.0,1,1,0,0,0,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold3,night,kaiser,1,1,100.0,1,1,0,0,0,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold3,noon,kaiser,2,1,50.0,1,1,0,0,0,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold3,fac,kaiser,1,1,100.0,1,1,0,0,0,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold3,strato,kaiser,1,0,0.0,1,1,0,0,0,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold3,fac,kaiser,1,1,100.0,1,1,0,0,0,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold3,sunset,kaiser,1,1,100.0,1,1,0,0,0,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold3,strato,kaiser,2,2,100.0,1,1,0,0,0,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold3,fac,kaiser,2,1,50.0,1,1,0,0,0,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold3,sunset,kaiser,2,2,100.0,1,1,0,0,0,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold3,noon,kaiser,1,0,0.0,1,1,0,0,0,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold3,night,kaiser,1,1,100.0,1,1,0,0,0,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold3,proto,kaiser,1,1,100.0,1,1,0,0,0,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold3,fac,kaiser,1,1,100.0,1,1,0,0,0,0,0,1,0,0,0,1
2023-11-05,2023-11-12,gold3,proto,kaiser,1,1,100.0,1,1,0,0,0,0,0,1,0,0,0,1
2023-11-05,2023-11-12,gold3,proto,kaiser,1,0,0.0,0,1,1,0,0,0,0,1,0,0,0,1
2023-11-05,2023-11-12,gold3,proto,kaiser,1,1,100.0,0,1,1,0,0,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold3,fac,kaiser,1,1,100.0,0,1,1,0,0,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold3,night,kaiser,1,1,100.0,0,1,0,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,fac,kaiser,1,0,0.0,0,1,0,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,proto,kaiser,1,1,100.0,0,1,0,0,1,0,0,1,0,1,0,0
2023-11-05,2023-11-12,gold3,night,kaiser,3,2,66.66666666666666,0,1,0,0,1,0,0,1,0,1,0,0
2023-11-05,2023-11-12,gold3,strato,kaiser,1,1,100.0,0,1,0,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold3,fac,kaiser,1,1,100.0,0,1,0,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,sunset,kaiser,1,1,100.0,0,1,0,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,fac,kaiser,2,2,100.0,0,1,0,0,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold3,night,kaiser,1,1,100.0,0,1,0,0,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold3,sunset,kaiser,1,0,0.0,0,1,0,0,1,0,0,1,0,1,0,0
2023-11-05,2023-11-12,gold3,proto,kaiser,1,1,100.0,0,1,0,0,1,0,0,1,0,1,0,0
2023-11-05,2023-11-12,gold3,sunset,kaiser,2,1,50.0,0,1,0,0,1,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold3,night,kaiser,1,1,100.0,0,1,0,0,1,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold3,noon,kaiser,1,1,100.0,0,1,0,0,1,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold3,strato,kaiser,1,1,100.0,0,0,1,0,0,1,1,0,0,1,0,0
2023-11-05,2023-11-12,gold3,sunset,kaiser,1,0,0.0,1,0,1,0,0,0,1,0,0,1,0,0
2023-11-05,2023-11-12,gold3,fac,kaiser,1,0,0.0,1,0,1,0,0,0,1,0,0,1,0,0
2023-11-05,2023-11-12,gold3,strato,kaiser,1,1,100.0,1,0,1,0,0,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold3,fac,kaiser,3,3,100.0,1,0,1,0,0,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold3,noon,kaiser,1,1,100.0,1,0,1,0,0,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold3,fac,kaiser,1,0,0.0,1,0,1,0,0,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold3,proto,kaiser,1,1,100.0,1,0,1,0,0,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold3,strato,kaiser,1,0,0.0,1,0,1,0,0,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,sunset,kaiser,2,1,50.0,1,0,1,0,0,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,fac,kaiser,1,1,100.0,1,0,1,0,0,0,0,1,0,0,0,1
2023-11-05,2023-11-12,gold3,sunset,kaiser,1,1,100.0,1,0,1,0,0,0,0,1,0,0,0,1
2023-11-05,2023-11-12,gold3,strato,kaiser,1,0,0.0,1,0,1,0,0,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold3,noon,kaiser,1,0,0.0,1,0,1,0,0,0,0,1,0,0,0,1
2023-11-05,2023-11-12,gold3,proto,kaiser,1,0,0.0,1,0,1,0,0,0,0,1,0,0,0,1
2023-11-05,2023-11-12,gold3,sunset,kaiser,1,1,100.0,0,1,1,0,0,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold3,strato,kaiser,1,1,100.0,0,1,1,0,0,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold3,night,kaiser,1,0,0.0,0,1,1,0,0,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold3,strato,kaiser,1,1,100.0,0,1,1,0,0,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold3,noon,kaiser,1,1,100.0,0,1,1,0,0,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold3,strato,kaiser,1,1,100.0,0,1,1,0,0,0,1,1,0,0,0,0
2023-11-05,2023-11-12,gold3,proto,kaiser,1,0,0.0,0,0,1,1,0,0,1,0,0,1,0,0
2023-11-05,2023-11-12,gold3,sunset,kaiser,1,1,100.0,0,0,1,1,0,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold3,sunset,kaiser,1,0,0.0,0,0,1,1,0,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold3,sunset,kaiser,1,0,0.0,0,0,1,1,0,0,0,1,0,1,0,0
2023-11-05,2023-11-12,gold3,proto,kaiser,1,1,100.0,0,0,1,1,0,0,0,1,0,1,0,0
2023-11-05,2023-11-12,gold3,night,kaiser,1,0,0.0,0,0,1,1,0,0,0,1,0,1,0,0
2023-11-05,2023-11-12,gold3,strato,kaiser,6,4,66.66666666666666,0,0,1,0,1,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold3,night,kaiser,3,1,33.33333333333333,0,0,1,0,1,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold3,sunset,kaiser,1,0,0.0,0,0,1,0,1,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold3,fac,kaiser,1,1,100.0,0,0,1,0,1,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold3,proto,kaiser,2,2,100.0,0,0,1,0,1,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold3,noon,kaiser,3,2,66.66666666666666,0,0,1,0,1,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold3,strato,kaiser,1,0,0.0,0,0,1,0,1,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold3,night,kaiser,2,1,50.0,0,0,1,0,1,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold3,sunset,kaiser,1,1,100.0,0,0,1,0,1,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold3,noon,kaiser,2,1,50.0,0,0,1,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,strato,kaiser,1,0,0.0,0,0,1,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,proto,kaiser,1,0,0.0,0,0,1,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,sunset,kaiser,4,3,75.0,0,0,1,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,fac,kaiser,1,0,0.0,0,0,1,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,strato,kaiser,1,1,100.0,0,0,1,0,1,0,1,0,0,1,0,0
2023-11-05,2023-11-12,gold3,proto,kaiser,4,2,50.0,0,0,1,0,1,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold3,noon,kaiser,2,0,0.0,0,0,1,0,1,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold3,night,kaiser,3,2,66.66666666666666,0,0,1,0,1,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold3,fac,kaiser,4,2,50.0,0,0,1,0,1,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold3,sunset,kaiser,2,0,0.0,0,0,1,0,1,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold3,sunset,kaiser,1,1,100.0,0,0,1,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold3,proto,kaiser,1,0,0.0,0,0,1,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold3,sunset,kaiser,3,1,33.33333333333333,0,0,1,0,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold3,fac,kaiser,4,4,100.0,0,0,1,0,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold3,noon,kaiser,1,0,0.0,0,0,1,0,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold3,night,kaiser,1,0,0.0,0,0,1,0,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold3,strato,kaiser,3,3,100.0,0,0,1,0,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold3,proto,kaiser,2,1,50.0,0,0,1,0,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold3,noon,kaiser,1,0,0.0,0,0,1,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold3,fac,kaiser,2,1,50.0,0,0,1,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold3,night,kaiser,1,0,0.0,0,0,1,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold3,strato,kaiser,1,1,100.0,0,0,1,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold3,proto,kaiser,1,0,0.0,0,0,1,0,1,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold3,proto,kaiser,1,1,100.0,0,0,1,0,1,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold3,strato,kaiser,2,1,50.0,0,0,1,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold3,night,kaiser,3,2,66.66666666666666,0,0,1,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold3,proto,kaiser,2,0,0.0,0,0,1,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold3,strato,kaiser,4,2,50.0,0,0,1,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold3,night,kaiser,1,1,100.0,0,0,1,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold3,sunset,kaiser,1,1,100.0,0,0,1,0,1,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold3,fac,kaiser,1,1,100.0,0,0,1,0,1,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold3,strato,kaiser,2,1,50.0,0,0,1,0,1,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold3,proto,kaiser,1,1,100.0,0,0,1,0,1,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold3,noon,kaiser,4,1,25.0,0,0,1,0,1,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold3,night,kaiser,2,1,50.0,0,0,1,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,proto,kaiser,1,0,0.0,0,0,1,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,fac,kaiser,1,0,0.0,0,0,1,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,sunset,kaiser,1,1,100.0,0,0,1,0,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold3,fac,kaiser,1,0,0.0,0,0,1,0,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold3,proto,kaiser,2,1,50.0,0,0,1,0,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold3,strato,kaiser,1,0,0.0,0,0,1,0,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold3,fac,kaiser,1,0,0.0,0,0,1,0,1,0,0,1,0,0,0,1
2023-11-05,2023-11-12,gold3,noon,kaiser,1,1,100.0,0,0,1,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold3,strato,kaiser,1,0,0.0,0,0,1,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold3,night,kaiser,2,2,100.0,0,0,1,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold3,fac,kaiser,1,1,100.0,0,0,1,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold3,proto,kaiser,2,2,100.0,0,0,1,0,1,0,1,0,0,0,0,1
2023-11-05,2023-11-12,gold3,noon,kaiser,2,0,0.0,0,0,1,0,1,0,1,0,0,0,0,1
2023-11-05,2023-11-12,gold3,night,kaiser,1,1,100.0,0,0,1,0,1,0,1,0,0,0,0,1
2023-11-05,2023-11-12,gold3,fac,kaiser,1,0,0.0,0,0,1,0,1,0,1,0,0,0,0,1
2023-11-05,2023-11-12,gold3,fac,kaiser,3,3,100.0,0,0,1,0,1,0,1,1,0,0,0,0
2023-11-05,2023-11-12,gold3,noon,kaiser,1,0,0.0,0,0,1,0,1,0,0,1,0,0,0,1
2023-11-05,2023-11-12,gold3,fac,kaiser,1,1,100.0,0,0,1,0,1,0,1,1,0,0,0,0
2023-11-05,2023-11-12,gold3,proto,kaiser,1,1,100.0,0,0,0,1,1,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold3,night,kaiser,1,0,0.0,0,0,0,1,1,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold3,strato,kaiser,1,1,100.0,0,0,0,1,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,fac,kaiser,1,1,100.0,0,0,0,1,1,0,0,1,0,1,0,0
2023-11-05,2023-11-12,gold3,proto,kaiser,1,0,0.0,0,0,0,1,1,0,0,1,0,1,0,0
2023-11-05,2023-11-12,gold3,strato,kaiser,1,1,100.0,0,0,0,1,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold3,night,kaiser,2,1,50.0,0,0,0,1,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold3,fac,kaiser,1,0,0.0,0,0,0,1,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold3,proto,kaiser,1,0,0.0,0,0,0,1,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold3,noon,kaiser,1,1,100.0,0,0,0,1,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold3,sunset,kaiser,1,1,100.0,0,0,0,1,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold3,night,kaiser,1,1,100.0,1,0,0,0,1,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold3,strato,kaiser,1,0,0.0,1,0,0,0,1,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold3,strato,kaiser,1,0,0.0,1,0,0,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold3,night,kaiser,1,1,100.0,1,0,0,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold3,proto,kaiser,3,2,66.66666666666666,1,0,0,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold3,proto,kaiser,2,2,100.0,1,0,0,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,fac,kaiser,1,1,100.0,1,0,0,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,sunset,kaiser,3,2,66.66666666666666,1,0,0,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,night,kaiser,3,1,33.33333333333333,1,0,0,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,strato,kaiser,1,0,0.0,1,0,0,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,noon,kaiser,1,0,0.0,1,0,0,0,1,0,0,1,0,1,0,0
2023-11-05,2023-11-12,gold3,night,kaiser,1,0,0.0,0,1,0,0,1,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold3,proto,kaiser,1,1,100.0,0,1,0,0,1,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold3,sunset,kaiser,1,0,0.0,0,1,0,0,1,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold3,noon,kaiser,3,2,66.66666666666666,0,1,0,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,sunset,kaiser,2,1,50.0,0,1,0,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,proto,kaiser,1,1,100.0,0,1,0,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,strato,kaiser,2,1,50.0,0,1,0,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,night,kaiser,4,2,50.0,0,1,0,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,sunset,kaiser,1,1,100.0,0,1,0,0,1,0,0,1,0,1,0,0
2023-11-05,2023-11-12,gold3,strato,kaiser,1,1,100.0,0,1,0,0,1,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold3,noon,kaiser,1,1,100.0,0,1,0,0,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold3,noon,kaiser,2,1,50.0,0,1,0,0,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold3,strato,kaiser,3,1,33.33333333333333,0,1,0,0,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold3,sunset,kaiser,1,1,100.0,0,1,0,0,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold3,fac,kaiser,1,1,100.0,0,1,0,0,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold3,noon,kaiser,1,0,0.0,0,1,0,0,1,0,0,1,0,0,0,1
2023-11-05,2023-11-12,gold3,strato,kaiser,2,1,50.0,0,1,0,0,1,0,0,1,0,0,0,1
2023-11-05,2023-11-12,gold3,fac,kaiser,2,2,100.0,0,1,0,0,1,0,0,1,0,0,0,1
2023-11-05,2023-11-12,gold3,sunset,kaiser,1,0,0.0,0,1,0,0,1,0,0,1,0,0,0,1
2023-11-05,2023-11-12,gold3,proto,kaiser,1,1,100.0,0,1,0,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold3,night,kaiser,1,0,0.0,0,1,0,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold3,strato,kaiser,1,0,0.0,0,1,0,0,1,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold3,noon,kaiser,1,1,100.0,0,1,0,0,1,0,1,1,0,0,0,0
2023-11-05,2023-11-12,gold3,fac,kaiser,1,1,100.0,0,1,0,0,1,0,1,1,0,0,0,0
2023-11-05,2023-11-12,gold3,fac,kaiser,1,1,100.0,0,0,1,0,1,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold3,sunset,kaiser,1,1,100.0,0,0,1,0,1,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold3,night,kaiser,1,0,0.0,0,0,1,0,1,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold3,strato,kaiser,2,1,50.0,0,0,1,0,1,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold3,fac,kaiser,3,3,100.0,0,0,1,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,sunset,kaiser,3,1,33.33333333333333,0,0,1,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,proto,kaiser,3,2,66.66666666666666,0,0,1,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,night,kaiser,3,2,66.66666666666666,0,0,1,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,strato,kaiser,1,1,100.0,0,0,1,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,noon,kaiser,4,2,50.0,0,0,1,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,night,kaiser,1,1,100.0,0,0,1,0,1,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold3,proto,kaiser,1,0,0.0,0,0,1,0,1,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold3,proto,kaiser,2,1,50.0,0,0,1,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold3,noon,kaiser,1,0,0.0,0,0,1,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold3,night,kaiser,4,1,25.0,0,0,1,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold3,proto,kaiser,1,1,100.0,0,0,1,0,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold3,night,kaiser,1,1,100.0,0,0,1,0,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold3,proto,kaiser,2,1,50.0,0,0,1,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold3,fac,kaiser,2,1,50.0,0,0,1,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold3,night,kaiser,1,0,0.0,0,0,1,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold3,strato,kaiser,2,2,100.0,0,0,1,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold3,proto,kaiser,1,1,100.0,0,0,1,0,1,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold3,fac,kaiser,5,3,60.0,0,0,1,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold3,sunset,kaiser,5,3,60.0,0,0,1,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold3,noon,kaiser,3,1,33.33333333333333,0,0,1,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold3,strato,kaiser,5,2,40.0,0,0,1,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold3,night,kaiser,5,2,40.0,0,0,1,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold3,proto,kaiser,1,0,0.0,0,0,1,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold3,strato,kaiser,2,1,50.0,0,0,1,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold3,sunset,kaiser,1,1,100.0,0,0,1,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold3,proto,kaiser,1,0,0.0,0,0,1,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold3,fac,kaiser,2,1,50.0,0,0,1,0,1,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold3,proto,kaiser,2,0,0.0,0,0,1,0,1,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold3,noon,kaiser,1,0,0.0,0,0,1,0,1,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold3,night,kaiser,1,1,100.0,0,0,1,0,1,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold3,strato,kaiser,1,1,100.0,0,0,1,0,1,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold3,fac,kaiser,1,1,100.0,0,0,1,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,sunset,kaiser,2,0,0.0,0,0,1,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,noon,kaiser,1,1,100.0,0,0,1,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold3,strato,kaiser,1,0,0.0,0,0,1,0,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold3,proto,kaiser,1,1,100.0,0,0,1,0,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold3,noon,kaiser,2,1,50.0,0,0,1,0,1,0,1,0,0,0,0,1
2023-11-05,2023-11-12,gold3,night,kaiser,1,1,100.0,0,0,1,0,1,0,1,0,0,0,0,1
2023-11-05,2023-11-12,gold3,strato,kaiser,1,1,100.0,0,0,1,0,1,0,1,0,0,0,0,1
2023-11-05,2023-11-12,gold3,proto,kaiser,3,2,66.66666666666666,0,0,1,0,1,0,1,0,0,0,0,1
2023-11-05,2023-11-12,gold3,sunset,kaiser,2,2,100.0,0,0,1,0,1,0,1,0,0,0,0,1
2023-11-05,2023-11-12,gold3,noon,kaiser,1,0,0.0,0,0,1,0,1,0,0,1,0,0,0,1
2023-11-05,2023-11-12,gold3,night,kaiser,2,2,100.0,0,0,1,0,1,0,0,1,0,0,0,1
2023-11-05,2023-11-12,gold3,fac,kaiser,1,1,100.0,0,0,1,0,1,0,0,1,0,0,0,1
2023-11-05,2023-11-12,gold3,noon,kaiser,1,1,100.0,0,0,1,0,1,0,1,0,0,1,0,0
2023-11-05,2023-11-12,gold3,fac,kaiser,1,1,100.0,0,0,1,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold3,sunset,kaiser,2,0,0.0,0,0,1,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold3,noon,kaiser,1,1,100.0,0,0,1,0,1,0,1,0,0,0,1,0
